time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1978-12-31T23:00:51.800Z,-10.344,161.278,66,5.3,mb,,,,,us,usp0000y7a,2014-11-06T23:21:55.561Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1978-12-31T20:38:38.500Z,7.823,-77.464,49,4.6,mb,,,,,us,usp0000y79,2014-11-06T23:21:55.559Z,"Panama-Colombia border region",earthquake,,,,,reviewed,us,us
1978-12-31T16:26:07.000Z,42.043,23.211,22,4.4,mb,,,,,us,usp0000y74,2014-11-06T23:21:55.554Z,"Bulgaria",earthquake,,,,,reviewed,us,us
1978-12-31T16:22:08.100Z,-19.011,169.628,284,4.7,mb,,,,,us,usp0000y73,2014-11-06T23:21:55.554Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1978-12-31T15:56:14.000Z,41.991,23.193,22,4.4,mb,,,,,us,usp0000y72,2014-11-06T23:21:55.553Z,"Bulgaria",earthquake,,,,,reviewed,us,us
1978-12-31T13:52:39.800Z,-6.451,129.233,235,5,mb,,,,,us,usp0000y70,2014-11-06T23:21:55.551Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1978-12-31T10:51:44.000Z,36.356,144.436,40,5.3,mb,,,,,us,usp0000y6y,2014-11-06T23:21:55.549Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1978-12-31T04:12:53.000Z,-16.814,176.22,33,4.9,mb,,,,,us,usp0000y6v,2014-11-06T23:21:55.545Z,"Fiji region",earthquake,,,,,reviewed,us,us
1978-12-31T03:23:47.100Z,47.595,-121.8438333,17.727,4.2,md,24,75,0.1379,0.32,uw,uw10848633,2020-09-21T18:42:19.828Z,"Washington",earthquake,1.068,1.82,0.06,5,reviewed,uw,uw
1978-12-31T02:47:33.700Z,35.767,140.024,85,4.3,mb,,,,,us,usp0000y6t,2014-11-06T23:21:55.543Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1978-12-30T23:33:21.900Z,24.458,93.918,33,4.6,mb,,,,,us,usp0000y6r,2014-11-06T23:21:55.541Z,"Manipur, India region",earthquake,,,,,reviewed,us,us
1978-12-30T12:37:40.200Z,-6.312,154.916,86,4.7,mb,,,,,us,usp0000y6p,2014-11-06T23:21:55.538Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1978-12-30T05:16:22.400Z,-59.556,-26.111,33,5.4,ms,,,,,us,usp0000y6j,2016-11-10T00:19:31.783Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
1978-12-30T05:06:54.200Z,38.482,70.645,10,4.9,mb,,,,,us,usp0000y6h,2014-11-06T23:21:55.533Z,"Tajikistan",earthquake,,,,,reviewed,us,us
1978-12-29T20:19:33.900Z,-30.193,-178.61,176,4.7,mb,,,,,us,usp0000y6f,2014-11-06T23:21:55.531Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1978-12-29T20:08:17.900Z,1.946,123.656,91,4.5,mb,,,,,us,usp0000y6e,2014-11-06T23:21:55.529Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1978-12-29T19:18:38.700Z,-35.723,-101.396,33,4.9,mb,,,,,us,usp0000y6d,2014-11-06T23:21:55.529Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
1978-12-29T18:45:31.000Z,-14.949,-173.71,33,4.8,mb,,,,,us,usp0000y6b,2014-11-06T23:21:55.526Z,"Samoa Islands region",earthquake,,,,,reviewed,us,us
1978-12-29T16:10:22.900Z,-10.473,161.548,69,5.1,mb,,,,,us,usp0000y69,2014-11-06T23:21:55.524Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1978-12-29T10:35:02.800Z,41.049,142.324,46,4.8,mb,,,,,us,usp0000y66,2014-11-06T23:21:55.521Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
1978-12-29T09:17:34.100Z,-7.95,117.974,33,4.4,mb,,,,,us,usp0000y64,2014-11-06T23:21:55.519Z,"Bali Sea",earthquake,,,,,reviewed,us,us
1978-12-29T09:00:48.100Z,53.05,-166.885,33,4.8,mb,,,,,us,usp0000y63,2014-11-06T23:21:55.518Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1978-12-29T08:53:21.700Z,23.559,92.97,33,4.8,mb,,,,,us,usp0000y62,2014-11-06T23:21:55.516Z,"India-Bangladesh border region",earthquake,,,,,reviewed,us,us
1978-12-29T05:49:14.400Z,-21.358,-174.522,45,5.3,ms,,,,,us,usp0000y5z,2016-11-10T00:19:07.584Z,"Tonga",earthquake,,,,,reviewed,us,us
1978-12-29T02:03:22.100Z,6.644,-77.894,47,4.9,mb,,,,,us,usp0000y5x,2014-11-06T23:21:55.511Z,"near the west coast of Colombia",earthquake,,,,,reviewed,us,us
1978-12-29T01:57:55.400Z,-33.202,-179.733,90,5.2,mb,,,,,us,usp0000y5w,2014-11-06T23:21:55.510Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1978-12-29T00:43:29.300Z,7.243,-77.984,33,4.2,mb,,,,,us,usp0000y5u,2014-11-06T23:21:55.508Z,"Panama-Colombia border region",earthquake,,,,,reviewed,us,us
1978-12-28T23:50:15.800Z,39.411,72.306,33,4.2,mb,,,,,us,usp0000y5s,2014-11-06T23:21:55.505Z,"Kyrgyzstan",earthquake,,,,,reviewed,us,us
1978-12-28T22:44:59.700Z,32.161,49.631,33,4.4,mb,,,,,us,usp0000y5r,2014-11-06T23:21:55.505Z,"western Iran",earthquake,,,,,reviewed,us,us
1978-12-28T19:48:04.500Z,16.047,-96.476,33,5.4,mb,,,,,us,usp0000y5q,2016-11-10T00:18:32.785Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
1978-12-28T19:45:37.100Z,15.991,-96.501,33,4.5,mb,,,,,us,usp0000y5p,2014-11-06T23:21:55.502Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
