time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1973-12-29T10:24:28.300Z,54.599,168.468,33,4.6,mb,,,,,us,usp00004qd,2014-11-06T23:21:22.058Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,,reviewed,us,us
1973-12-29T08:50:49.900Z,-14.252,166.547,20,5.3,mb,,,,,us,usp00004qc,2014-11-06T23:21:22.057Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-29T08:20:16.200Z,54.64,168.735,33,6,ms,,,,,us,usp00004qb,2015-05-13T18:53:08.000Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,,reviewed,us,us
1973-12-29T08:10:30.700Z,18.663,147.551,33,4.9,mb,,,,,us,usp00004qa,2014-11-06T23:21:22.055Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1973-12-29T07:19:25.800Z,-23.223,-68.335,124,5.5,mb,,,,,us,usp00004q9,2015-05-13T18:53:08.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1973-12-29T06:44:18.900Z,-14.851,166.505,33,5.8,mb,,,,,us,usp00004q8,2020-03-27T16:22:28.345Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-29T06:11:37.200Z,26.919,140.425,33,5.3,mb,,,,,us,usp00004q7,2014-11-06T23:21:22.052Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
1973-12-29T05:23:35.800Z,18.791,146.303,84,4.5,mb,,,,,us,usp00004q6,2014-11-06T23:21:22.051Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-29T04:38:00.100Z,18.638,146.52,119,4.6,mb,,,,,us,usp00004q5,2014-11-06T23:21:22.049Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-29T02:51:33.600Z,-18.178,-178.158,625,4.6,mb,,,,,us,usp00004q2,2014-11-06T23:21:22.046Z,"Fiji region",earthquake,,,,,reviewed,us,us
1973-12-29T02:29:57.200Z,18.676,147.555,33,4.6,mb,,,,,us,usp00004q1,2014-11-06T23:21:22.045Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1973-12-29T02:05:08.200Z,31.108,141.689,46,4.5,mb,,,,,us,usp00004q0,2014-11-06T23:21:22.044Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1973-12-29T01:28:32.000Z,18.793,146.52,78,4.9,mb,,,,,us,usp00004pz,2014-11-06T23:21:22.043Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-29T00:19:31.100Z,-15.117,166.896,47,7.2,ms,,,,,us,usp00004py,2020-04-17T22:10:24.438Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T23:52:15.100Z,18.986,146.991,33,4.7,mb,,,,,us,usp00004px,2014-11-06T23:21:22.041Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-28T23:26:38.000Z,18.82,147.17,33,4.9,mb,,,,,us,usp00004pw,2014-11-06T23:21:22.039Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1973-12-28T23:13:29.000Z,18.862,146.86,45,5.3,ms,,,,,us,usp00004pv,2014-11-06T23:21:22.038Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-28T21:57:55.200Z,-15.113,166.693,33,4.7,mb,,,,,us,usp00004pu,2014-11-06T23:21:22.037Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T21:05:36.700Z,-14.441,166.714,50,5.6,mb,,,,,us,usp00004pt,2015-07-13T17:02:24.000Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T19:46:56.300Z,-15.155,166.577,33,5.1,mb,,,,,us,usp00004ps,2014-11-06T23:21:22.035Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T18:49:04.800Z,-6.758,154.858,25,5.2,mb,,,,,us,usp00004pr,2014-11-06T23:21:22.034Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1973-12-28T18:19:30.400Z,-14.953,166.499,43,5.5,mb,,,,,us,usp00004pq,2020-07-10T20:00:40.204Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T17:50:15.400Z,-14.92,166.772,33,5.6,mb,,,,,us,usp00004pp,2020-08-25T23:39:22.307Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T17:17:01.000Z,-14.537,166.637,33,5,mb,,,,,us,usp00004pn,2014-11-06T23:21:22.031Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T17:13:49.400Z,-15.003,166.481,33,4.5,mb,,,,,us,usp00004pm,2014-11-06T23:21:22.030Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T17:00:57.900Z,-14.911,166.604,37,5.2,mb,,,,,us,usp00004pk,2014-11-06T23:21:22.028Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T16:27:42.500Z,-14.87,166.572,33,5.2,mb,,,,,us,usp00004pj,2014-11-06T23:21:22.027Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T15:48:22.600Z,-15,166.571,33,5.2,mb,,,,,us,usp00004pg,2014-11-06T23:21:22.026Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T15:32:52.100Z,-14.784,166.291,33,4.7,mb,,,,,us,usp00004pf,2014-11-06T23:21:22.025Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T15:26:57.800Z,-15.097,166.755,33,4.4,mb,,,,,us,usp00004pd,2014-11-06T23:21:22.022Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T15:08:12.600Z,-14.494,166.472,33,5.5,mb,,,,,us,usp00004pc,2020-07-10T20:00:09.408Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T14:46:33.600Z,-14.662,166.87,33,5.6,mb,,,,,us,usp00004pb,2020-03-27T16:21:31.118Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T14:18:52.000Z,-14.745,166.471,33,5.6,mb,,,,,us,usp00004pa,2020-03-27T16:21:20.406Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T13:41:45.800Z,-14.464,166.601,26,7.5,ms,,,,,us,usp00004p9,2020-04-17T22:10:22.111Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T11:21:03.400Z,-14.616,166.721,19,5.1,mb,,,,,us,usp00004p8,2014-11-06T23:21:22.016Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1973-12-28T05:31:06.400Z,-23.871,179.96,549,6.4,mb,,,,,us,usp00004p7,2015-05-13T18:53:08.000Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1973-12-28T03:13:38.400Z,-11.665,114.717,28,4.9,mb,,,,,us,usp00004p6,2014-11-06T23:21:22.014Z,"south of Bali, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-28T00:22:55.000Z,28.336,-111.934,33,4.4,mb,,,,,us,usp00004p5,2014-11-06T23:21:22.013Z,"Sonora, Mexico",earthquake,,,,,reviewed,us,us
1973-12-27T19:26:26.500Z,33.107,140.941,33,4,mb,,,,,us,usp00004p2,2014-11-06T23:21:22.010Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1973-12-27T17:29:43.100Z,16.744,-86.502,33,4.8,mb,,,,,us,usp00004p1,2014-11-06T23:21:22.009Z,"offshore Honduras",earthquake,,,,,reviewed,us,us
1973-12-27T13:35:18.600Z,38.64,20.356,38,4.6,mb,,,,,us,usp00004p0,2014-11-06T23:21:22.007Z,"Greece",earthquake,,,,,reviewed,us,us
1973-12-27T06:09:07.200Z,-36.929,176.864,262,4.6,mb,,,,,us,usp00004nz,2014-11-06T23:21:22.001Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,us,us
1973-12-27T05:48:42.200Z,13.871,146.406,54,5.1,mb,,,,,us,usp00004ny,2014-11-06T23:21:21.999Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1973-12-27T03:14:13.100Z,-9.138,159.043,34,4.3,mb,,,,,us,usp00004nx,2014-11-06T23:21:21.998Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1973-12-26T20:30:06.400Z,33.402,140.826,63,5.6,mb,,,,,us,usp00004nv,2014-11-06T23:21:21.997Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1973-12-26T17:45:59.700Z,-26.854,-177.731,186,4.6,mb,,,,,us,usp00004nt,2014-11-06T23:21:21.995Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1973-12-26T14:14:56.300Z,52.369,-169.467,59,4,mb,,,,,us,usp00004ns,2014-11-06T23:21:21.994Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-26T12:52:58.700Z,49.48,155.74,56,4.9,mb,,,,,us,usp00004nr,2014-11-06T23:21:21.993Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
1973-12-26T02:59:12.400Z,-15.232,66.899,33,5.2,mb,,,,,us,usp00004np,2014-11-06T23:21:21.991Z,"Mid-Indian Ridge",earthquake,,,,,reviewed,us,us
1973-12-26T02:45:06.900Z,13.96,146.177,81,4.2,mb,,,,,us,usp00004nn,2014-11-06T23:21:21.990Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1973-12-26T01:42:21.600Z,22.484,93.363,50,5.1,mb,,,,,us,usp00004nm,2014-11-06T23:21:21.989Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1973-12-26T01:28:13.100Z,33.952,141.518,33,4.4,mb,,,,,us,usp00004nk,2014-11-06T23:21:21.988Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1973-12-26T01:23:08.800Z,6.408,-79.262,33,4.6,mb,,,,,us,usp00004nj,2014-11-06T23:21:21.987Z,"south of Panama",earthquake,,,,,reviewed,us,us
1973-12-25T15:28:18.400Z,-20.608,-176.426,168,4.5,mb,,,,,us,usp00004ne,2014-11-06T23:21:21.983Z,"Fiji region",earthquake,,,,,reviewed,us,us
1973-12-25T10:45:30.400Z,-5.72,148.624,139,4.6,mb,,,,,us,usp00004nc,2014-11-06T23:21:21.981Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1973-12-25T09:42:36.400Z,78.416,8.109,33,4.1,mb,,,,,us,usp00004nb,2014-11-06T23:21:21.980Z,"Svalbard region",earthquake,,,,,reviewed,us,us
1973-12-25T02:07:58.100Z,56.825,-153.845,33,4.2,mb,,,,,us,usp00004na,2014-11-06T23:21:21.979Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,us,us
1973-12-25T00:44:49.900Z,36.412,-7.853,33,4.5,mb,,,,,us,usp00004n9,2014-11-06T23:21:21.978Z,"Strait of Gibraltar",earthquake,,,,,reviewed,us,us
1973-12-24T23:38:21.000Z,42.328,145.98,35,4.7,mb,,,,,us,usp00004n8,2014-11-06T23:21:21.977Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
1973-12-24T20:50:08.000Z,24.341,121.015,24,4.8,mb,,,,,us,usp00004n7,2014-11-06T23:21:21.976Z,"Taiwan",earthquake,,,,,reviewed,us,us
1973-12-24T20:41:37.300Z,22.578,-45.058,33,4.9,mb,,,,,us,usp00004n6,2014-11-06T23:21:21.975Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1973-12-24T20:22:45.400Z,34.706,24.623,37,5.2,ms,,,,,us,usp00004n5,2014-11-06T23:21:21.974Z,"Crete, Greece",earthquake,,,,,reviewed,us,us
1973-12-24T18:18:10.200Z,-12.621,-77.468,33,5.4,mb,,,,,us,usp00004n4,2015-05-13T18:53:08.000Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,us
1973-12-24T15:38:14.400Z,37.351,134.289,395,4.6,mb,,,,,us,usp00004n3,2014-11-06T23:21:21.972Z,"Sea of Japan",earthquake,,,,,reviewed,us,us
1973-12-24T13:53:50.900Z,35.046,27.82,33,4.3,mb,,,,,us,usp00004n2,2014-11-06T23:21:21.971Z,"Dodecanese Islands, Greece",earthquake,,,,,reviewed,us,us
1973-12-24T12:53:38.500Z,14.015,146.655,26,4.7,mb,,,,,us,usp00004n0,2014-11-06T23:21:21.969Z,"Rota region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-24T10:31:58.300Z,-23.895,179.446,561,5.1,mb,,,,,us,usp00004mz,2014-11-06T23:21:21.968Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1973-12-24T08:14:25.100Z,-19.058,-174.922,121,5.7,mb,,,,,us,usp00004my,2015-05-13T18:53:08.000Z,"Tonga",earthquake,,,,,reviewed,us,us
1973-12-24T07:53:44.700Z,-7.71,130.851,33,5.2,mb,,,,,us,usp00004mx,2014-11-06T23:21:21.966Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-24T07:11:39.500Z,-31.869,-179.72,200,4.9,mb,,,,,us,usp00004mw,2014-11-06T23:21:21.965Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
1973-12-24T02:20:14.900Z,35.258,-107.739,18,4.4,mb,,,,,us,usp00004mv,2020-07-10T19:59:21.979Z,"New Mexico",earthquake,,,,,reviewed,us,us
1973-12-23T23:46:45.100Z,1.61,127.261,126,5.3,mb,,,,,us,usp00004mt,2014-11-06T23:21:21.961Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-23T18:31:32.600Z,-56.291,-139.014,33,5.7,ms,,,,,us,usp00004ms,2014-11-06T23:21:21.959Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,us
1973-12-23T17:56:26.900Z,13.148,144.993,38,4.5,mb,,,,,us,usp00004mr,2014-11-06T23:21:21.958Z,"Guam region",earthquake,,,,,reviewed,us,us
1973-12-23T15:45:06.400Z,-4.514,152.795,93,5,mb,,,,,us,usp00004mn,2014-11-06T23:21:21.954Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1973-12-23T11:18:25.300Z,-7.974,126.709,196,5.5,mb,,,,,us,usp00004mm,2020-07-10T19:59:11.875Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-23T09:02:31.200Z,18.653,145.568,170,4.2,mb,,,,,us,usp00004mk,2014-11-06T23:21:21.952Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1973-12-23T07:28:19.300Z,-20.176,-174.076,33,4.3,mb,,,,,us,usp00004mh,2014-11-06T23:21:21.950Z,"Tonga",earthquake,,,,,reviewed,us,us
1973-12-23T06:04:39.900Z,5.307,125.531,86,4.7,mb,,,,,us,usp00004mg,2014-11-06T23:21:21.948Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1973-12-23T05:35:34.300Z,-5.733,153.584,46,4.3,mb,,,,,us,usp00004mf,2014-11-06T23:21:21.947Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1973-12-22T23:24:20.800Z,51.905,-167.966,33,4.6,mb,,,,,us,usp00004md,2014-11-06T23:21:21.944Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-22T16:13:39.300Z,-25.209,-68.656,114,5.4,mb,,,,,us,usp00004mc,2014-11-06T23:21:21.943Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1973-12-22T14:44:32.700Z,-33.872,179.299,125,5.4,mb,,,,,us,usp00004mb,2014-11-06T23:21:21.942Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1973-12-22T14:19:04.100Z,-14.806,173.176,33,5.4,mb,,,,,us,usp00004ma,2015-05-13T18:53:08.000Z,"Fiji region",earthquake,,,,,reviewed,us,us
1973-12-22T02:35:15.000Z,34.119,24.819,33,4,mb,,,,,us,usp00004m5,2014-11-06T23:21:21.934Z,"Crete, Greece",earthquake,,,,,reviewed,us,us
1973-12-22T01:19:59.500Z,35.113,140.19,70,4.9,mb,,,,,us,usp00004m4,2014-11-06T23:21:21.933Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1973-12-21T22:52:40.200Z,-4.355,134.002,33,5.3,mb,,,,,us,usp00004m3,2014-11-06T23:21:21.932Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1973-12-21T19:12:43.500Z,40.625,-124.597,30,5.2,mb,,,,,us,usp00004m1,2020-07-10T19:58:59.718Z,"offshore Northern California",earthquake,,,,,reviewed,us,us
1973-12-21T16:53:34.800Z,-20.538,-178.767,606,5,mb,,,,,us,usp00004m0,2014-11-06T23:21:21.929Z,"Fiji region",earthquake,,,,,reviewed,us,us
1973-12-21T16:27:05.100Z,51.986,-169.151,36,4.3,mb,,,,,us,usp00004kz,2014-11-06T23:21:21.928Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T16:18:00.300Z,52.334,-169.333,49,4.4,mb,,,,,us,usp00004ky,2014-11-06T23:21:21.927Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T16:08:56.000Z,0.071,-17.459,33,4.7,mb,,,,,us,usp00004kx,2014-11-06T23:21:21.925Z,"north of Ascension Island",earthquake,,,,,reviewed,us,us
1973-12-21T16:00:46.000Z,53.149,-169.433,33,4.6,mb,,,,,us,usp00004kw,2014-11-06T23:21:21.924Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T15:59:02.400Z,52.489,-169.481,49,4.7,mb,,,,,us,usp00004kv,2014-11-06T23:21:21.924Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T15:28:19.200Z,52.288,-169.447,49,4.7,mb,,,,,us,usp00004ku,2014-11-06T23:21:21.923Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T12:02:58.500Z,-1.969,141.229,43,5.3,mb,,,,,us,usp00004kt,2014-11-06T23:21:21.922Z,"Ninigo Islands region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1973-12-21T09:51:41.300Z,52.24,-169.356,44,4.8,mb,,,,,us,usp00004ks,2014-11-06T23:21:21.921Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T09:44:25.300Z,52.296,-169.379,47,4.7,mb,,,,,us,usp00004kr,2014-11-06T23:21:21.920Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1973-12-21T08:17:50.900Z,46.087,14.288,11,4.1,mb,,,,,us,usp00004kq,2014-11-06T23:21:21.919Z,"Slovenia",earthquake,,,,,reviewed,us,us
1973-12-21T02:46:36.800Z,45.557,26.477,172,4,mb,,,,,us,usp00004kp,2014-11-06T23:21:21.918Z,"Romania",earthquake,,,,,reviewed,us,us
1973-12-21T02:08:47.500Z,30.292,94.87,33,4.8,mb,,,,,us,usp00004kn,2014-11-06T23:21:21.917Z,"eastern Xizang",earthquake,,,,,reviewed,us,us
1973-12-20T21:44:28.300Z,13.817,146.358,49,5.1,mb,,,,,us,usp00004kk,2014-11-06T23:21:21.915Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1973-12-20T20:53:15.800Z,33.909,140.01,126,4.8,mb,,,,,us,usp00004kj,2014-11-06T23:21:21.914Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1973-12-20T17:44:25.800Z,38.794,14.822,272,5.1,mb,,,,,us,usp00004kh,2014-11-06T23:21:21.912Z,"Sicily, Italy",earthquake,,,,,reviewed,us,us
1973-12-20T13:36:08.800Z,-4.903,153.689,112,5,mb,,,,,us,usp00004kg,2014-11-06T23:21:21.911Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
