time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1970-11-10T13:47:33.000Z,-31.958,-178.149,25,5.6,mw,,,,,iscgem,iscgem790072,2015-05-13T18:53:04.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-11-09T17:41:43.000Z,29.477,56.714,98.1,5.5,mw,,,,,iscgem,iscgem790042,2020-07-09T23:54:29.158Z,"southern Iran",earthquake,,,,,automatic,iscgem,iscgem
1970-11-08T22:35:48.000Z,-3.428,135.544,35,6.7,mw,,,,,iscgem,iscgem790008,2020-07-09T23:54:11.408Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-11-08T14:58:58.000Z,9.066,126.421,40,6.1,mw,,,,,iscgem,iscgem789999,2020-07-09T23:53:59.871Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-11-07T23:18:23.000Z,18.477,120.837,32.5,5.6,mw,,,,,iscgem,iscgem789983,2020-07-09T23:53:47.649Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-11-05T15:00:00.360Z,37.0295,-116.0118333,0.4,4.44,ml,16,253,,0.69,ci,ci3323628,2016-01-29T01:19:24.810Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.263,11,reviewed,ci,ci
1970-11-05T13:11:51.000Z,6.813,-82.609,10,5.8,mw,,,,,iscgem,iscgem789908,2015-05-13T18:53:04.000Z,"south of Panama",earthquake,,,,,automatic,iscgem,iscgem
1970-11-03T15:12:12.000Z,18.333,120.792,32.5,5.6,mw,,,,,iscgem,iscgem789840,2020-07-09T23:53:36.164Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-11-03T02:30:13.000Z,61.981,-151.024,76.5,5.7,mw,,,,,iscgem,iscgem789808,2020-07-09T23:53:19.903Z,"Southern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-11-01T13:14:14.000Z,-59.661,-26.54,25,5.9,mw,,,,,iscgem,iscgem789734,2015-05-13T18:53:04.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-10-31T17:53:14.000Z,-4.999,145.396,60,6.9,mw,,,,,iscgem,iscgem791579,2020-08-14T03:50:36.823Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-10-29T17:47:31.080Z,19.53,-156.4283333,9.508,4.06,ml,21,257,,0.08,hv,hv19703585,2020-03-31T19:57:48.260Z,"Hawaii region, Hawaii",earthquake,2.94,4.57,0.17,4,reviewed,hv,hv
1970-10-29T02:23:23.000Z,-41.361,80.434,20,6,mw,,,,,iscgemsup,iscgemsup791511,2015-07-13T17:02:24.000Z,"Mid-Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-10-26T20:53:32.000Z,79.744,2.675,15,5.7,mw,,,,,iscgem,iscgem791458,2015-05-13T18:53:04.000Z,"Greenland Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-10-25T19:55:28.080Z,21.0795,-156.7811667,2.51,4.93,ml,18,195,,0.12,hv,hv19703519,2020-03-31T19:57:38.680Z,"Maui region, Hawaii",earthquake,3.28,2.09,0.28,4,reviewed,hv,hv
1970-10-25T18:32:53.700Z,19.3486667,-155.2285,30.991,4.21,ml,23,160,,0.09,hv,hv19703516,2020-03-31T19:57:38.040Z,"Hawaii region, Hawaii",earthquake,1.93,2.45,0.07,4,reviewed,hv,hv
1970-10-25T15:09:51.000Z,9.131,93.926,25.4,6.4,mw,,,,,iscgem,iscgem791408,2015-05-13T18:53:04.000Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1970-10-25T12:00:35.000Z,-13.666,66.374,15,5.8,mw,,,,,iscgem,iscgem791406,2015-05-13T18:53:04.000Z,"Mid-Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-10-24T22:32:08.640Z,47.3383333,-122.3851667,12.371,4.1,md,5,125,0.2348,0.08,uw,uw10837233,2016-07-24T23:41:47.730Z,"Seattle-Tacoma urban area, Washington",earthquake,0.583,2.65,0.05,1,reviewed,uw,uw
1970-10-23T11:01:27.000Z,-36.533,-97.292,10,5.7,mw,,,,,iscgem,iscgem791347,2015-05-13T18:53:04.000Z,"West Chile Rise",earthquake,,,,,automatic,iscgem,iscgem
1970-10-22T06:13:59.000Z,-36.36,-97.337,10,5.6,mw,,,,,iscgem,iscgem791328,2015-05-13T18:53:04.000Z,"West Chile Rise",earthquake,,,,,automatic,iscgem,iscgem
1970-10-21T08:14:13.000Z,74.697,8.694,15,5.6,mw,,,,,iscgem,iscgem791295,2015-05-13T18:53:04.000Z,"Greenland Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-10-16T05:26:13.000Z,39.237,140.718,15,6.2,mw,,,,,iscgem,iscgem791152,2020-07-09T23:57:57.141Z,"eastern Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-10-14T21:14:01.000Z,43.489,147.11,35,6.1,mw,,,,,iscgem,iscgem791116,2020-07-09T23:57:44.859Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-10-14T18:15:39.000Z,43.424,147.932,32.5,6.4,mw,,,,,iscgem,iscgem791107,2015-05-13T18:53:04.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-10-14T16:00:34.000Z,43.276,148.115,32.3,5.7,mw,,,,,iscgem,iscgem791104,2015-05-13T18:53:04.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-10-14T14:30:00.350Z,37.0706667,-116.0051667,0.6,4.93,ml,14,255,1.78,0.59,ci,ci3323577,2016-01-29T01:14:30.430Z,"69km ENE of Beatty, NV",nuclear explosion,99,31.61,0.284,11,reviewed,ci,ci
1970-10-13T18:53:32.000Z,-4.2,143.091,135,5.8,mw,,,,,iscgem,iscgem791069,2020-07-09T23:57:32.314Z,"New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-10-13T15:04:56.280Z,37.3606667,-115.6661667,0.01,4.07,ml,12,267,,0.62,ci,ci3323573,2016-01-29T01:29:28.550Z,"44km W of Alamo, NV",nuclear explosion,10.93,31.61,0.1,9,reviewed,ci,ci
1970-10-11T05:38:07.000Z,-32.049,-177.898,25,6.2,mw,,,,,iscgem,iscgem791005,2015-05-13T18:53:04.000Z,"south of the Kermadec Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-10-11T03:16:50.000Z,-32.003,-178.011,25,6.5,mw,,,,,iscgem,iscgem790994,2015-05-13T18:53:04.000Z,"south of the Kermadec Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-10-10T21:59:43.000Z,-31.915,-177.896,25,6.3,mw,,,,,iscgem,iscgem790988,2015-05-13T18:53:04.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-10-10T08:53:03.000Z,-3.457,86.146,15,6.3,mw,,,,,iscgem,iscgem790976,2015-05-13T18:53:04.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1970-10-08T23:36:13.000Z,43.758,147.511,30,5.9,mw,,,,,iscgem,iscgem790929,2015-05-13T18:53:04.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-10-08T04:53:21.000Z,53.828,160.351,35.3,5.8,mw,,,,,iscgem,iscgem790906,2015-05-13T18:53:04.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-10-04T16:56:53.000Z,-6.809,130.481,80,5.8,mw,,,,,iscgem,iscgem790806,2015-05-13T18:53:04.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-10-02T09:40:17.000Z,-29.174,-176.753,25,5.6,mw,,,,,iscgem,iscgem790734,2015-05-13T18:53:04.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-10-02T06:15:32.000Z,-6.821,155.007,35,6,mw,,,,,iscgem,iscgem790727,2020-07-09T23:57:21.208Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-09-30T09:52:24.000Z,20.73,122.003,30,6,mw,,,,,iscgem,iscgem792436,2020-07-10T00:01:13.703Z,"Batan Islands region, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-09-29T06:03:28.000Z,-13.509,166.602,60,6.3,mw,,,,,iscgem,iscgem792410,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-09-28T17:22:13.000Z,53.251,158.82,120.1,5.6,mw,,,,,iscgem,iscgem792393,2020-07-10T00:00:59.143Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-28T07:01:06.000Z,-56.276,-27.421,101.1,5.7,mw,,,,,iscgem,iscgem792382,2015-05-13T18:53:04.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-09-27T03:38:39.000Z,6.375,-77.438,15,6.5,mw,,,,,iscgem,iscgem792345,2020-07-10T00:00:43.162Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-26T14:57:03.000Z,6.239,-77.476,15,5.8,mw,,,,,iscgem,iscgem792331,2020-07-10T00:00:28.863Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-26T12:02:33.000Z,6.214,-77.488,15,6.6,mw,,,,,iscgem,iscgem792329,2020-07-10T00:00:04.418Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-24T16:44:40.000Z,54.573,162.738,20,5.7,mw,,,,,iscgem,iscgem792289,2015-05-13T18:53:04.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-23T23:11:59.000Z,-6.525,154.697,35,6.1,mw,,,,,iscgem,iscgem792274,2020-07-09T23:59:51.465Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-09-23T12:04:55.000Z,-6.45,154.61,35,6.4,mw,,,,,iscgem,iscgem792259,2020-07-09T23:59:34.801Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-09-21T11:26:36.500Z,19.3306667,-155.1996667,9.851,4.46,ml,23,172,,0.09,hv,hv19703140,2020-03-31T19:58:26.240Z,"Hawaii region, Hawaii",earthquake,0.75,0.55,0.22,4,reviewed,hv,hv
1970-09-19T06:37:29.000Z,-33.516,-71.908,25,5.7,mw,,,,,iscgem,iscgem792158,2020-07-09T23:59:22.182Z,"offshore Valparaiso, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-09-16T01:49:21.000Z,13.124,144.537,45,6,mw,,,,,iscgem,iscgem792044,2015-05-13T18:53:04.000Z,"Guam region",earthquake,,,,,automatic,iscgem,iscgem
1970-09-15T10:55:18.000Z,8.821,127.256,20,5.8,mw,,,,,iscgem,iscgem792025,2015-05-13T18:53:04.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-09-14T15:36:50.000Z,-34.023,-72.294,20,5.7,mw,,,,,iscgem,iscgem792002,2020-07-09T23:59:08.906Z,"offshore Libertador O'Higgins, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-09-14T09:44:55.000Z,38.751,142.321,48.6,6.4,mw,,,,,iscgem,iscgem791993,2020-07-09T23:58:54.999Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-09-13T21:10:23.000Z,40.2,-125.1,33,5.4,mb,,,,,ushis,ushis3116,2018-06-04T20:43:45.000Z,"offshore Northern California",earthquake,,,,,reviewed,ushis,us
1970-09-13T04:47:48.830Z,34.2601667,-117.5383333,12.25,4.21,ml,13,106,,0.4,ci,ci3323910,2016-01-29T01:19:21.320Z,"4km W of Lytle Creek, CA",earthquake,1.42,2.74,0.329,11,reviewed,ci,ci
1970-09-12T14:30:53.000Z,34.2548333,-117.5343333,10.75,5.22,ml,17,106,,0.36,ci,ci3323898,2020-04-16T21:06:10.635Z,"3km W of Lytle Creek, CA",earthquake,0.84,1.75,0.143,6,reviewed,ci,ci
1970-09-12T14:10:11.230Z,34.2583333,-117.5011667,7.55,4.03,ml,13,102,,0.49,ci,ci3323896,2016-01-29T01:19:19.800Z,"0km WSW of Lytle Creek, CA",earthquake,1.17,2.48,0.171,10,reviewed,ci,ci
1970-09-11T01:04:13.000Z,-50.206,-114.136,10,5.9,mw,,,,,iscgem,iscgem791890,2015-05-13T18:53:04.000Z,"southern East Pacific Rise",earthquake,,,,,automatic,iscgem,iscgem
1970-09-05T07:52:30.000Z,52.224,151.521,580.6,6.5,mw,,,,,iscgem,iscgem791744,2015-05-13T18:53:04.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1970-09-03T09:32:22.000Z,-16.904,167.874,25,6.1,mw,,,,,iscgem,iscgem791667,2020-07-09T23:58:44.443Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-09-01T05:11:15.000Z,17.717,147.629,25,6.6,mw,,,,,iscgem,iscgem791596,2015-05-13T18:53:04.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-08-30T17:46:10.000Z,52.301,151.613,647.6,7.3,mw,,,,,iscgem,iscgem793336,2015-05-13T18:53:04.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
