time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1868-07-24T09:10:00.000Z,19,-155.5,,5.9,mint,,,,,official,official18680724091000000,2019-09-05T22:10:45.051Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,official,official
1868-05-30T05:10:00.000Z,39.3,-119.7,,6,ml,,,,,cdmg,cdmg18680530051000000,2019-08-30T23:59:23.230Z,"Near Virginia City, Nevada",earthquake,,,,,reviewed,cdmg,cdmg
1868-05-24T10:30:00.000Z,19,-155.5,,6.2,mint,,,,,official,official18680524103000000,2019-09-05T22:08:50.522Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,official,official
1868-04-04T10:57:00.000Z,20.5,-156.5,40,6.5,mfa,,,,,ushis,ushis132,2019-08-29T22:12:42.677Z,"Maui region, Hawaii",earthquake,,,,,reviewed,ushis,official
1868-04-03T02:30:00.000Z,19.2,-155.5,,7.9,mfa,,,,,official,official18680403023000000,2019-11-05T22:16:20.430Z,"The 1868 Great Ka`u Earthquake, Hawaii",earthquake,,,,,reviewed,official,official
1868-03-28T23:58:00.000Z,19.1,-155.65,,7,mfa,,,,,official,official18680328235800000,2019-09-12T00:10:23.941Z,"Ka`u District, Hawaii",earthquake,,,,,reviewed,official,official
1868-03-17T11:15:00.000Z,18.2,-65,,6.5,mh,,,,,eqh,eqh18680317111500000,2020-01-17T21:40:35.108Z,"Virgin Islands Region",earthquake,,,,,reviewed,eqh,eqh
1867-12-18T08:00:00.000Z,44.7,-75.2,,4.3,mfa,,,,,ushis,ushis129,2019-08-14T23:05:40.309Z,"East of Ogdensburg, New York",earthquake,,,,,reviewed,ushis,sc
1867-11-18T18:45:00.000Z,18.2,-65,,7.3,mw,,,,,eqh,eqh18671118184500000,2020-01-16T21:53:14.840Z,"The 1867 Virgin Islands Earthquake",earthquake,,,,,reviewed,eqh,rspr
1867-04-24T20:22:00.000Z,38.98,-96.12,,5.2,mfa,,,,,official,official18670424202200000,2019-08-28T00:07:58.448Z,"Between Manhattan and Topeka, Kansas",earthquake,,,,,reviewed,official,official
